sku,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,image_label,small_image_label,thumbnail_label,country_of_manufacture,status,visibility,tax_class_id,color,price,weight,description,short_description,meta_keyword,special_from_date,qty,is_in_stock,manage_stock,media_gallery,brand,age_range,bottle_volume,featured,aptamil_code,special_price,size,delivery_time,free_shipping
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_ravenblack-details_1.png,,,,,,,,,
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_ravenblack_402426_1.png,,,,,,,,,
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_ravenblack-side_402426_1.png,,,,,,,,,
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_almondbeige_293426_1.png,,,,,,,,,
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_beige_details_402426_1.png,,,,,,,,,
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_beige_402426_1.png,,,,,,,,,
concord-airsafe-group-1,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_beige_side_402426_1.png,,,,,,,,,
concord-airsafe-isofix-base,CONCORD Airsafe ISOFIX Base 提篮底座,Concord Airfix ISOFIX 底座,Concord Airfix ISOFIX 底座是为Concord AIR系列的婴儿提篮适配ISOFIX接口而设计制作。特点是通过ISOFIX接口之间的直接对接，安全座椅与座驾之间即插即用，安全牢固简易安装。省去使用安全带来固定婴儿座椅和汽车座椅。Concord Air 系列提篮可完全与底座相配套使用。,/a/i/airsafe_isofix_detail_3.jpg,/a/i/airsafe_isofix_detail_3.jpg,/a/i/airsafe_isofix_detail_3.jpg,concord-airsafe-isofix-base,concord-airsafe-isofix-base.html,,,,Deutschland,Enabled,"Catalog, Search",None,,169.99,9,"<p>Airfix ISOFIX 底座是为Concord AIR系列的婴儿提篮适配ISOFIX接口而设计制作。特点是通过ISOFIX接口之间的直接对接，安全座椅与座驾之间即插即用，安全牢固简易安装。省去使用安全带来固定婴儿座椅和汽车座椅。Concord Air 系列提篮可完全与底座相配套使用。</p>
<p><strong>安装:</strong>&nbsp;</p>
<p><strong><strong> <img title=""concord airsafe isofix installation"" alt=""concord airsafe isofix installation"" src=""{{media url=""wysiwyg/concord_airsafe_isofix.png""}}"" height=""365"" width=""312"" /></strong></strong></p>
<p><span style=""color: #003300;""><strong><span style=""font-family: Arial,Verdana,Helvetica; font-size: small;"">提示：Concord Air 婴儿提篮不属于本次发货范围，需额外购买。</span></strong></span></p>","<p>Airfix ISOFIX 底座是为Concord AIR系列的婴儿提篮设计制作，用于适配汽车座椅的ISOFIX接口。<span style=""font-family: Arial,Verdana,Helvetica; font-size: small;""><strong>提示：</strong>Concord Air 婴儿提篮不属于本次发货范围，需额外购买。</span></p>","Concord, Airfix, ISOFIX 底座, Concord Air, 提篮 ",2015-10-29 00:00:00,10,1,1,,,,,No,,,,,
concord-airsafe-isofix-base,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_isofix_side.jpg,,,,,,,,,
concord-airsafe-isofix-base,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_isofix_combi.jpg,,,,,,,,,
concord-airsafe-isofix-base,,,,,,,,,,,,,,,,,,,,,,,,,,/a/i/airsafe_plus_isofix_base.jpg,,,,,,,,,
concord-transformer-pro-group,"Concord Transformer Pro 变形金刚(多色系可选) 儿童汽车安全座椅 (适合70厘米以上宝宝, 9-36公斤, 9个月-12岁), 可调节椅背高度、宽度，带isofix接口","Concord Transformer Pro 变形金刚 儿童汽车安全座椅 (适合70厘米以上宝宝, 9-36公斤, 9个月-12岁), 可调节椅背高度、宽度，带isofix接口 ",特制的防冲压护枕功能如同airbag安全气囊那样保护宝宝; 创新的液压技术，方便调整大小。头枕高度，保护头和肩部的高度、宽度可通过一个按键调节; ISO-FIX系统可与车座直接相连，安装非常便捷; 采用双层壳状设计，以达到ADAC星级保准的侧面冲撞时的保护规格；TRIZONE 原材料：面料采用TRIZONE概念，更舒适，透气，耐磨。配置前置护体，3岁前使用。3岁之后，可取下前置护体，使用三点车载安全带固定即可。支持Twinfix系统及ISOFIX软连接， 让儿童座椅和汽车安全牢固绑定。,/t/r/transformerpro_multi_1.jpg,/t/r/transformerpro_multi_1.jpg,/t/r/transformerpro_multi_1.jpg,concord-transformer-pro-group,concord-transformer-pro-group.html,,,,Deutschland,Enabled,"Catalog, Search",,Black,,,"<p>特制的防冲压护枕功能如同airbag安全气囊那样保护宝宝; 创新的液压技术，方便调整大小。头枕高度，保护头和肩部的高度、宽度可通过一个按键调节; ISO-FIX系统可与车座直接相连，安装非常便捷; 采用双层壳状设计，以达到ADAC星级标准的侧面冲撞时保护规格；TRIZONE 原材料：面料采用TRIZONE概念，更舒适，透气，耐磨。配置前置护体，3岁前使用。3岁之后，可取下前置护体，使用三点车载安全带固定即可。支持Twinfix系统及ISOFIX软连接， 让儿童座椅和汽车安全牢固绑定。</p>
<p><strong>适用年龄</strong>：从9个月到1２岁儿童</p>
<p><strong>适合体重</strong>：9－３６公斤</p>
<p><strong>座椅净重</strong>：8.3公斤</p>
<p><strong>尺寸</strong>：长４５厘米&times;宽４５厘米&times;高６３-８２厘米</p>
<p><strong>安装接口</strong>：Twinfix-System双固定系统 ISOFIX软连接, 不支持调节椅背倾斜度 配前置护体</p>
<p><strong>人体固定方式</strong>：三点式车载安全带</p>
<p><strong>认证标准</strong>：欧洲ECE R44/04</p>
<p><strong>原材料</strong>：面料采用TRIZONE概念，更舒适，透气，耐磨</p>
<p><strong>软衬垫座椅套</strong>，容易拆卸和清洗&bull;符合人体工程学设计，舒适的泡沫坐垫和软衬垫扶手可以让您的宝贝舒适地出行</p>
<h3><span style=""font-size: medium;"">Concord Transformer 系列产品的主要区别</span></h3>
<table class=""a-spacing-mini apm-tablemodule-table"" style=""width: 725px; height: 496px;"">
<tbody>
<tr class=""apm-tablemodule-imagerows""><th class=""apm-tablemodule-blankkeyhead"">&nbsp;</th><th class=""apm-tablemodule-image""><img title=""concord transformer xt"" alt=""concord transformer xt"" src=""{{media url=""wysiwyg/concord/transformer_xt_thumb.jpg""}}"" height=""213"" width=""150"" /></th><th class=""apm-tablemodule-image""><img title=""concord transformer t"" alt=""concord transformer t"" src=""{{media url=""wysiwyg/concord/transformer_t_thumb.jpg""}}"" height=""223"" width=""150"" /></th><th class=""apm-tablemodule-image ""><img title=""concord transformer xt pro"" alt=""concord transformer xt pro"" src=""{{media url=""wysiwyg/concord/transformerxt_pro_thumb.jpg""}}"" /></th><th class=""apm-tablemodule-image ""><img title=""concord transformer pro"" alt=""concord transformer pro"" src=""{{media url=""wysiwyg/concord/transformer_pro_thumb.jpg""}}"" /></th></tr>
<tr class=""apm-tablemodule-imagerows""><th class=""apm-tablemodule-blankkeyhead"">&nbsp;</th><th>Transformer XT</th><th>Transformer T</th><th>Transformer XT Pro</th><th>Transformer Pro</th></tr>
<tr class=""apm-tablemodule-keyvalue""><th class=""apm-tablemodule-keyhead"">&nbsp;</th>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">&nbsp;</td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">&nbsp;</td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">&nbsp;</td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">&nbsp;</td>
</tr>
<tr class=""apm-tablemodule-keyvalue""><th class=""apm-tablemodule-keyhead"" style=""text-align: center;""><span class=""a-size-base a-text-normal a-color-secondary"">&nbsp;<span class=""a-size-base a-text-normal a-color-secondary"">Sitz-/Liegefunktion</span> </span><span class=""a-size-base a-text-normal a-color-secondary"">座椅后背调节功能</span></th>
<td class=""apm-tablemodule-valuecell apm-checked selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base"">&nbsp; ✓ </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">&nbsp;</td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;"">&nbsp;<span class=""a-size-base"">✓ </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">&nbsp;</td>
</tr>
<tr class=""apm-tablemodule-keyvalue""><th class=""apm-tablemodule-keyhead"" style=""text-align: center;""><span class=""a-size-base a-text-normal a-color-secondary"">Gruppe 年龄组</span></th>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 3 至 12 岁<br /></span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> <span class=""a-size-base""><span class=""a-size-base"">3 至 12 岁</span></span></span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px;"">
<p style=""text-align: center;""><span class=""a-size-base"">9 个月至12岁<br /></span></p>
</td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> <span class=""a-size-base"">9 个月至12岁</span></span></td>
</tr>
<tr class=""apm-tablemodule-keyvalue""><th class=""apm-tablemodule-keyhead""><span class=""a-size-base a-text-normal a-color-secondary"">Gewicht des Sitzes </span><span class=""a-size-base a-text-normal a-color-secondary"">座椅重量</span></th>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 9,9 kg </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 7,7 kg </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;"">
<p><span class=""a-size-base"">9.3 kg <span class=""a-size-base"">(+ 0,75 kg 前置防碰撞罩) </span></span></p>
</td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;"">
<p><span class=""a-size-base""> 7,7 kg (+ 0,75 kg <span class=""a-size-base""><span class=""a-size-base"">前置防碰撞罩</span></span>) </span></p>
</td>
</tr>
<tr class=""apm-tablemodule-keyvalue""><th class=""apm-tablemodule-keyhead""><span class=""a-size-base a-text-normal a-color-secondary"">Ma&szlig;e (L x B x H) </span><span class=""a-size-base a-text-normal a-color-secondary"">尺寸</span></th>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 45 x 45 x 63 - 82 cm </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 45 x 45 x 63 - 82 cm </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 45 x 45 x 63 - 82 cm </span></td>
<td class=""apm-tablemodule-valuecell selected"" style=""width: 191px; text-align: center;""><span class=""a-size-base""> 45 x 45 x 63 - 82 cm </span></td>
</tr>
</tbody>
</table>","适合70厘米以上宝宝, 9-36公斤, 9个月-12岁; 特制的防冲压护枕功能如同airbag安全气囊那样保护宝宝; 头枕高度，保护头和肩部的高度、宽度可通过一个按键调节; 软衬垫座椅套，容易拆卸和清洗。","Concord, Transformer Pro, 变形金刚, 儿童汽车安全座椅, 70厘米以上宝宝, 9-36公斤, 9个月, 12岁, 可调节椅背高度, 宽度, 带isofix接口, 一个键调节, ADAC, TRIZONE 原材料",,0,1,0,,,,,,,,,,
concord-transformer-pro-group,,,,,,,,,,,,,,,,,,,,,,,,,,/t/r/transformerpro_ravenblack_354426.jpg,,,,,,,,,
concord-transformer-pro-group,,,,,,,,,,,,,,,,,,,,,,,,,,/t/r/transformerpro_ravenblack_354426_2.jpg,,,,,,,,,
concord-transformer-pro-group,,,,,,,,,,,,,,,,,,,,,,,,,,/t/r/transformerpro_ravenblack_side_354426.jpg,,,,,,,,,
concord-transformer-pro-group,,,,,,,,,,,,,,,,,,,,,,,,,,/t/r/transformerpro_stone_details_354426_1.jpg,,,,,,,,,
concord-transformer-pro-group,,,,,,,,,,,,,,,,,,,,,,,,,,/t/r/transformerpro_stone_side_354426_1_1.jpg,,,,,,,,,
concord-transformer-pro-group,,,,,,,,,,,,,,,,,,,,,,,,,,/t/r/transformerpro_stone_side_354426_0_1.jpg,,,,,,,,,
